id$task_id$name$worker_id$logs
7dd665e1cea8480fa24d14742b287fdc$10682$Voice Recording: Control$41462$"[{""ts"": 1739959939696, ""message"": ""Task Specification: Start""}, {""ts"": 1739959939707, ""message"": ""PlatformTextController: End""}, {""ts"": 1739959939723, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739959944773, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1739962913075, ""message"": ""Task Specification: Start""}, {""ts"": 1739962913076, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739963008089, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1739968191327, ""message"": ""Task Specification: Start""}, {""ts"": 1739968191341, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739968196143, ""message"": ""Started audio recorder""}, {""ts"": 1739968206718, ""message"": ""Stopped audio recorder""}, {""ts"": 1739968363926, ""message"": ""Started audio recorder""}, {""ts"": 1739968368634, ""message"": ""Stopped audio recorder""}, {""ts"": 1739968375748, ""message"": ""Started audio recorder""}, {""ts"": 1739968387405, ""message"": ""Stopped audio recorder""}, {""ts"": 1739968389582, ""message"": ""Started audio recorder""}, {""ts"": 1739968401408, ""message"": ""Stopped audio recorder""}, {""ts"": 1739968423899, ""message"": ""Started audio recorder""}, {""ts"": 1739968461510, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1739968461514, ""message"": ""Stopped audio recorder""}, {""ts"": 1740018128181, ""message"": ""Task Specification: Start""}, {""ts"": 1740018128186, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740018252192, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1740060844610, ""message"": ""Task Specification: Start""}, {""ts"": 1740060844611, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740060848748, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1740060850841, ""message"": ""Task Specification: Start""}, {""ts"": 1740060850842, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740060917179, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1740061024328, ""message"": ""Task Specification: Start""}, {""ts"": 1740061024328, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061026288, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1740061068975, ""message"": ""Task Specification: Start""}, {""ts"": 1740061068977, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061235344, ""message"": ""Started audio recorder""}, {""ts"": 1740061247983, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061248678, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740061248688, ""message"": ""Task Specification: End""}]"
f86a1a93157049f5ba8579c7e20050a7$10682$Voice Recording: Control$41462$"[{""ts"": 1740061266379, ""message"": ""Task Specification: Start""}, {""ts"": 1740061266391, ""message"": ""PlatformTextController: End""}, {""ts"": 1740061266407, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061268634, ""message"": ""Started audio recorder""}, {""ts"": 1740061273282, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061274418, ""message"": ""Started audio recorder""}, {""ts"": 1740061287485, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061288192, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740061288206, ""message"": ""Task Specification: End""}]"
fd92934a405e4d40a317f8ce427981b7$10682$Voice Recording: Control$41462$"[{""ts"": 1740061501851, ""message"": ""Task Specification: Start""}, {""ts"": 1740061501874, ""message"": ""PlatformTextController: End""}, {""ts"": 1740061501901, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061509602, ""message"": ""Started audio recorder""}, {""ts"": 1740061521785, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061540241, ""message"": ""Started audio recorder""}, {""ts"": 1740061544869, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061553091, ""message"": ""Started audio recorder""}, {""ts"": 1740061565625, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061566359, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740061566383, ""message"": ""Task Specification: End""}]"
d917cfa4b3b54c23b23eaea19f533bec$10682$Voice Recording: Control$41462$"[{""ts"": 1740061389015, ""message"": ""Task Specification: Start""}, {""ts"": 1740061389030, ""message"": ""PlatformTextController: End""}, {""ts"": 1740061389057, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061397304, ""message"": ""Started audio recorder""}, {""ts"": 1740061405976, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061407255, ""message"": ""Started audio recorder""}, {""ts"": 1740061415695, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061416356, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740061416371, ""message"": ""Task Specification: End""}]"
f0efb792f3e544fdaca5d7273ffb6120$10682$Voice Recording: Control$31908$"[{""ts"": 1740114685896, ""message"": ""Task Specification: Start""}, {""ts"": 1740114685916, ""message"": ""PlatformTextController: End""}, {""ts"": 1740114722720, ""message"": ""Task Specification: Start""}, {""ts"": 1740114722722, ""message"": ""PlatformTextController: End""}, {""ts"": 1740114722745, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740114731128, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1740131971096, ""message"": ""Task Specification: Start""}, {""ts"": 1740131971109, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740131971811, ""message"": ""Started audio recorder""}, {""ts"": 1740131975007, ""message"": ""Stopped audio recorder""}, {""ts"": 1740131975356, ""message"": ""Started audio recorder""}, {""ts"": 1740131991012, ""message"": ""Stopped audio recorder""}, {""ts"": 1740132026136, ""message"": ""Started audio recorder""}, {""ts"": 1740132040653, ""message"": ""Stopped audio recorder""}, {""ts"": 1740132077595, ""message"": ""Started audio recorder""}, {""ts"": 1740132099445, ""message"": ""Stopped audio recorder""}, {""ts"": 1740132115629, ""message"": ""Started audio recorder""}, {""ts"": 1740132134181, ""message"": ""Stopped audio recorder""}, {""ts"": 1740132136461, ""message"": ""Started audio recorder""}, {""ts"": 1740132155671, ""message"": ""Stopped audio recorder""}, {""ts"": 1740132159114, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740132159153, ""message"": ""Task Specification: End""}]"
fd1e387b4b5c4b4586b8740e5baf8630$10682$Voice Recording: Control$31908$"[{""ts"": 1740135225839, ""message"": ""Task Specification: Start""}, {""ts"": 1740135225858, ""message"": ""PlatformTextController: End""}, {""ts"": 1740135225875, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740135226803, ""message"": ""Started audio recorder""}, {""ts"": 1740135228347, ""message"": ""Stopped audio recorder""}, {""ts"": 1740135229598, ""message"": ""Started audio recorder""}, {""ts"": 1740135238651, ""message"": ""Stopped audio recorder""}, {""ts"": 1740135239034, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740135239053, ""message"": ""Task Specification: End""}]"
87850ebdfbba4917a5c5a8d49a01317c$10682$Voice Recording: Control$41491$"[{""ts"": 1740205943054, ""message"": ""Task Specification: Start""}, {""ts"": 1740205943080, ""message"": ""PlatformTextController: End""}, {""ts"": 1740205943085, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740205943656, ""message"": ""Started audio recorder""}, {""ts"": 1740205948758, ""message"": ""Stopped audio recorder""}, {""ts"": 1740205949335, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740205949342, ""message"": ""Task Specification: End""}]"
1c475827e28745f8bf8339f3d653af46$10682$Voice Recording: Control$32103$"[{""ts"": 1740498212000, ""message"": ""Task Specification: Start""}, {""ts"": 1740498212016, ""message"": ""PlatformTextController: End""}, {""ts"": 1740498212024, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740498212522, ""message"": ""Started audio recorder""}, {""ts"": 1740498220047, ""message"": ""Stopped audio recorder""}, {""ts"": 1740498220379, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740498220396, ""message"": ""Task Specification: End""}]"
b93c9ea0dfa8454e84ef2d719d29b1fd$10682$Voice Recording: Control$32103$"[{""ts"": 1740238703233, ""message"": ""Task Specification: Start""}, {""ts"": 1740238703249, ""message"": ""PlatformTextController: End""}, {""ts"": 1740238703266, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740238705178, ""message"": ""Started audio recorder""}, {""ts"": 1740238715022, ""message"": ""Stopped audio recorder""}, {""ts"": 1740238715561, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740238715585, ""message"": ""Task Specification: End""}]"
85f4457f3cf34a60816249bf29b165eb$10682$Voice Recording: Control$26900$"[{""ts"": 1739939766169, ""message"": ""Task Specification: Start""}, {""ts"": 1739939766212, ""message"": ""PlatformTextController: End""}, {""ts"": 1739939766246, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739939767440, ""message"": ""Started audio recorder""}, {""ts"": 1739939772413, ""message"": ""Stopped audio recorder""}, {""ts"": 1739939773434, ""message"": ""Started audio recorder""}, {""ts"": 1739939774440, ""message"": ""Stopped audio recorder""}, {""ts"": 1739939775045, ""message"": ""Started audio recorder""}, {""ts"": 1739939779574, ""message"": ""Stopped audio recorder""}, {""ts"": 1739939780090, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739939780109, ""message"": ""Task Specification: End""}]"
8f10023f327341fc98fe482695c43481$10682$Voice Recording: Control$26900$"[{""ts"": 1739940281317, ""message"": ""Task Specification: Start""}, {""ts"": 1739940281348, ""message"": ""PlatformTextController: End""}, {""ts"": 1739940281391, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739940282102, ""message"": ""Started audio recorder""}, {""ts"": 1739940289656, ""message"": ""Stopped audio recorder""}, {""ts"": 1739940290122, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739940290144, ""message"": ""Task Specification: End""}]"
91205873c9f24a16a2753ab0055c961d$10682$Voice Recording: Control$26900$"[{""ts"": 1739940949153, ""message"": ""Task Specification: Start""}, {""ts"": 1739940949201, ""message"": ""PlatformTextController: End""}, {""ts"": 1739940949226, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739940950135, ""message"": ""Started audio recorder""}, {""ts"": 1739940957351, ""message"": ""Stopped audio recorder""}, {""ts"": 1739940957782, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739940957801, ""message"": ""Task Specification: End""}]"
effb42f831ad4f84b69dfef33847650c$10682$Voice Recording: Control$41664$"[{""ts"": 1739978465655, ""message"": ""Task Specification: Start""}, {""ts"": 1739978465670, ""message"": ""PlatformTextController: End""}, {""ts"": 1739978465694, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739978468830, ""message"": ""Started audio recorder""}, {""ts"": 1739978474071, ""message"": ""Stopped audio recorder""}, {""ts"": 1739978474994, ""message"": ""Started audio recorder""}, {""ts"": 1739978480394, ""message"": ""Stopped audio recorder""}, {""ts"": 1739978484148, ""message"": ""Started audio recorder""}, {""ts"": 1739978492570, ""message"": ""Stopped audio recorder""}, {""ts"": 1739978493226, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739978493249, ""message"": ""Task Specification: End""}]"
ec71a0d045cc4388bb60dbfe58c26f6c$10682$Voice Recording: Control$4678$"[{""ts"": 1739961217162, ""message"": ""Task Specification: Start""}, {""ts"": 1739961217197, ""message"": ""PlatformTextController: End""}, {""ts"": 1739961217224, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739961218573, ""message"": ""Started audio recorder""}, {""ts"": 1739961225424, ""message"": ""Stopped audio recorder""}, {""ts"": 1739961226280, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739961226314, ""message"": ""Task Specification: End""}]"
cc9f6bd7cad04b0e89339a27600c06b6$10682$Voice Recording: Control$4678$"[{""ts"": 1740023653500, ""message"": ""Task Specification: Start""}, {""ts"": 1740023653527, ""message"": ""PlatformTextController: End""}, {""ts"": 1740023653550, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740023658693, ""message"": ""Started audio recorder""}, {""ts"": 1740023668477, ""message"": ""Stopped audio recorder""}, {""ts"": 1740023669237, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740023669265, ""message"": ""Task Specification: End""}]"
f7ae3f34439f4d548bb892cf984a1f84$10682$Voice Recording: Control$4788$"[{""ts"": 1740027738284, ""message"": ""Task Specification: Start""}, {""ts"": 1740027738307, ""message"": ""PlatformTextController: End""}, {""ts"": 1740027738322, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740027739416, ""message"": ""Started audio recorder""}, {""ts"": 1740027742537, ""message"": ""Stopped audio recorder""}, {""ts"": 1740027743293, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740027743305, ""message"": ""Task Specification: End""}]"
7219e04a540a4d0e8a8835ee05cb9b53$10682$Voice Recording: Control$2281$"[{""ts"": 1740020978916, ""message"": ""Task Specification: Start""}, {""ts"": 1740020978926, ""message"": ""PlatformTextController: End""}, {""ts"": 1740020978936, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740020980725, ""message"": ""Started audio recorder""}, {""ts"": 1740020984638, ""message"": ""Stopped audio recorder""}, {""ts"": 1740020985542, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740020985561, ""message"": ""Task Specification: End""}]"
be06e1eeb7254632a556f30ceded7dfa$10682$Voice Recording: Control$2281$"[{""ts"": 1740020753492, ""message"": ""Task Specification: Start""}, {""ts"": 1740020753505, ""message"": ""PlatformTextController: End""}, {""ts"": 1740020753520, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740020757246, ""message"": ""Started audio recorder""}, {""ts"": 1740020765409, ""message"": ""Stopped audio recorder""}, {""ts"": 1740020766815, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740020766836, ""message"": ""Task Specification: End""}]"
8c4b5f21dd474b1fa6003fb4a8ad364a$10682$Voice Recording: Control$35309$"[{""ts"": 1739890178663, ""message"": ""Task Specification: Start""}, {""ts"": 1739890178668, ""message"": ""PlatformTextController: End""}, {""ts"": 1739890178676, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739890202671, ""message"": ""Started audio recorder""}, {""ts"": 1739890203625, ""message"": ""Stopped audio recorder""}, {""ts"": 1739890207202, ""message"": ""Started audio recorder""}, {""ts"": 1739890215151, ""message"": ""Stopped audio recorder""}, {""ts"": 1739890584719, ""message"": {""UserAudioController:: destroyed"": ""User exited task screen""}}, {""ts"": 1739896536647, ""message"": ""Task Specification: Start""}, {""ts"": 1739896536648, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1739896569975, ""message"": ""Started audio recorder""}, {""ts"": 1739896578540, ""message"": ""Stopped audio recorder""}, {""ts"": 1739896589475, ""message"": ""UserAudioComponent: End""}, {""ts"": 1739896589488, ""message"": ""Task Specification: End""}]"
e1b3a9915b6a4ecea5632df68793de41$10682$Voice Recording: Control$41462$"[{""ts"": 1740061967129, ""message"": ""Task Specification: Start""}, {""ts"": 1740061967138, ""message"": ""PlatformTextController: End""}, {""ts"": 1740061967165, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740061979803, ""message"": ""Started audio recorder""}, {""ts"": 1740061984670, ""message"": ""Stopped audio recorder""}, {""ts"": 1740061985506, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740061985527, ""message"": ""Task Specification: End""}]"
35a9d3f0544641289b51fd019ada220e$10682$Voice Recording: Control$3122$"[{""ts"": 1740129992237, ""message"": ""Task Specification: Start""}, {""ts"": 1740129992248, ""message"": ""PlatformTextController: End""}, {""ts"": 1740129992258, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740129993012, ""message"": ""Started audio recorder""}, {""ts"": 1740129995512, ""message"": ""Stopped audio recorder""}, {""ts"": 1740129996136, ""message"": ""Started audio recorder""}, {""ts"": 1740130002479, ""message"": ""Stopped audio recorder""}, {""ts"": 1740130002993, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740130003006, ""message"": ""Task Specification: End""}]"
4458b9c26a0449a4887b0daf5eb97682$10682$Voice Recording: Control$3122$"[{""ts"": 1740130076362, ""message"": ""Task Specification: Start""}, {""ts"": 1740130076373, ""message"": ""PlatformTextController: End""}, {""ts"": 1740130076387, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740130077095, ""message"": ""Started audio recorder""}, {""ts"": 1740130082847, ""message"": ""Stopped audio recorder""}, {""ts"": 1740130083974, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740130083995, ""message"": ""Task Specification: End""}]"
a793caaea9bc4b299942405e515a2d26$10682$Voice Recording: Control$3122$"[{""ts"": 1740122472321, ""message"": ""Task Specification: Start""}, {""ts"": 1740122472327, ""message"": ""PlatformTextController: End""}, {""ts"": 1740122472339, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740122473126, ""message"": ""Started audio recorder""}, {""ts"": 1740122478073, ""message"": ""Stopped audio recorder""}, {""ts"": 1740122478758, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740122478771, ""message"": ""Task Specification: End""}]"
b728d3c885b545adb6f7d4f37770d0c6$10682$Voice Recording: Control$3122$"[{""ts"": 1740122580647, ""message"": ""Task Specification: Start""}, {""ts"": 1740122580662, ""message"": ""PlatformTextController: End""}, {""ts"": 1740122580681, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740122581618, ""message"": ""Started audio recorder""}, {""ts"": 1740122587118, ""message"": ""Stopped audio recorder""}, {""ts"": 1740122587669, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740122587688, ""message"": ""Task Specification: End""}]"
baba4aafb67547bbb1f7ecc49de9597f$10682$Voice Recording: Control$3122$"[{""ts"": 1740122542274, ""message"": ""Task Specification: Start""}, {""ts"": 1740122542283, ""message"": ""PlatformTextController: End""}, {""ts"": 1740122542303, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740122572959, ""message"": ""Started audio recorder""}, {""ts"": 1740122579366, ""message"": ""Stopped audio recorder""}, {""ts"": 1740122579998, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740122580011, ""message"": ""Task Specification: End""}]"
c655c3be7be2414e969f8d9695b7cd52$10682$Voice Recording: Control$3122$"[{""ts"": 1740122794566, ""message"": ""Task Specification: Start""}, {""ts"": 1740122794576, ""message"": ""PlatformTextController: End""}, {""ts"": 1740122794592, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740122795271, ""message"": ""Started audio recorder""}, {""ts"": 1740122801831, ""message"": ""Stopped audio recorder""}, {""ts"": 1740122802457, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740122802471, ""message"": ""Task Specification: End""}]"
914f78caacf544f28c27a7078acce32f$10682$Voice Recording: Control$31908$"[{""ts"": 1740134008203, ""message"": ""Task Specification: Start""}, {""ts"": 1740134008221, ""message"": ""PlatformTextController: End""}, {""ts"": 1740134008243, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740134011056, ""message"": ""Started audio recorder""}, {""ts"": 1740134013788, ""message"": ""Stopped audio recorder""}, {""ts"": 1740134014247, ""message"": ""Started audio recorder""}, {""ts"": 1740134025430, ""message"": ""Stopped audio recorder""}, {""ts"": 1740134026121, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740134026141, ""message"": ""Task Specification: End""}]"
c0f4a1d42a074d96a1bc759c6d423887$10682$Voice Recording: Control$31908$"[{""ts"": 1740135089856, ""message"": ""Task Specification: Start""}, {""ts"": 1740135089873, ""message"": ""PlatformTextController: End""}, {""ts"": 1740135089894, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740135092617, ""message"": ""Started audio recorder""}, {""ts"": 1740135101179, ""message"": ""Stopped audio recorder""}, {""ts"": 1740135101711, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740135101721, ""message"": ""Task Specification: End""}]"
