id$task_id$name$worker_id$logs
f4b0a3d360e74839b9a60d9c8f22b605$10681$Voice Recording: Latent Treatment$15720$"[{""ts"": 1737355829153, ""message"": ""Task Specification: Start""}, {""ts"": 1737355829183, ""message"": ""PlatformTextController: End""}, {""ts"": 1737355829216, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1737355829225, ""message"": ""Microphone permission not granted""}, {""ts"": 1737355831346, ""message"": ""Task Specification: Start""}, {""ts"": 1737355831349, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1737355867295, ""message"": ""Started audio recorder""}, {""ts"": 1737355878789, ""message"": ""Stopped audio recorder""}, {""ts"": 1737355879969, ""message"": ""UserAudioComponent: End""}, {""ts"": 1737355880012, ""message"": ""Task Specification: End""}]"
e4f9a0c2efa04395b654c03873715660$10681$Voice Recording: Latent Treatment$30109$"[{""ts"": 1740013881647, ""message"": ""Task Specification: Start""}, {""ts"": 1740013881668, ""message"": ""PlatformTextController: End""}, {""ts"": 1740013881694, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740013882770, ""message"": ""Started audio recorder""}, {""ts"": 1740013886118, ""message"": ""Stopped audio recorder""}, {""ts"": 1740013886801, ""message"": ""Started audio recorder""}, {""ts"": 1740013889440, ""message"": ""Stopped audio recorder""}, {""ts"": 1740013889955, ""message"": ""Started audio recorder""}, {""ts"": 1740013898806, ""message"": ""Audio recording paused""}, {""ts"": 1740013899311, ""message"": ""Audio recording resumed""}, {""ts"": 1740013899852, ""message"": ""Audio recording paused""}, {""ts"": 1740013900309, ""message"": ""Stopped audio recorder""}, {""ts"": 1740013900807, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740013900820, ""message"": ""Task Specification: End""}]"
c727c266faf242479391a06376b1fe00$10681$Voice Recording: Latent Treatment$21528$"[{""ts"": 1740129873783, ""message"": ""Task Specification: Start""}, {""ts"": 1740129873797, ""message"": ""PlatformTextController: End""}, {""ts"": 1740129873810, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740129874882, ""message"": ""Started audio recorder""}, {""ts"": 1740129877252, ""message"": ""Stopped audio recorder""}, {""ts"": 1740129877887, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740129877909, ""message"": ""Task Specification: End""}]"
ea1dda78dcb34c72aed9df32b60bbe32$10681$Voice Recording: Latent Treatment$21528$"[{""ts"": 1740144535813, ""message"": ""Task Specification: Start""}, {""ts"": 1740144535837, ""message"": ""PlatformTextController: End""}, {""ts"": 1740144535852, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740144536508, ""message"": ""Started audio recorder""}, {""ts"": 1740144541790, ""message"": ""Stopped audio recorder""}, {""ts"": 1740144542358, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740144542382, ""message"": ""Task Specification: End""}]"
018c3efaf60f4ac485f9c9f9f3211e57$10681$Voice Recording: Latent Treatment$21528$"[{""ts"": 1740129828403, ""message"": ""Task Specification: Start""}, {""ts"": 1740129828425, ""message"": ""PlatformTextController: End""}, {""ts"": 1740129828440, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740129829297, ""message"": ""Started audio recorder""}, {""ts"": 1740129832383, ""message"": ""Stopped audio recorder""}, {""ts"": 1740129832967, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740129832988, ""message"": ""Task Specification: End""}]"
486c730aa7dc4f91a2020e78e781280d$10681$Voice Recording: Latent Treatment$27766$"[{""ts"": 1740145286121, ""message"": ""Task Specification: Start""}, {""ts"": 1740145286146, ""message"": ""PlatformTextController: End""}, {""ts"": 1740145286170, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740145286748, ""message"": ""Started audio recorder""}, {""ts"": 1740145291372, ""message"": ""Stopped audio recorder""}, {""ts"": 1740145291814, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740145291836, ""message"": ""Task Specification: End""}]"
06f6925151604fc38ad36290566eb216$10681$Voice Recording: Latent Treatment$5259$"[{""ts"": 1740835448749, ""message"": ""Task Specification: Start""}, {""ts"": 1740835448786, ""message"": ""PlatformTextController: End""}, {""ts"": 1740835448844, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740835465330, ""message"": ""Started audio recorder""}, {""ts"": 1740835492398, ""message"": ""Audio recording paused""}, {""ts"": 1740835494047, ""message"": ""Stopped audio recorder""}, {""ts"": 1740835494712, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740835494778, ""message"": ""Task Specification: End""}]"
fcdfd168049345d29c756d8630b02610$10681$Voice Recording: Latent Treatment$5259$"[{""ts"": 1740835835150, ""message"": ""Task Specification: Start""}, {""ts"": 1740835835208, ""message"": ""PlatformTextController: End""}, {""ts"": 1740835835227, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740835841793, ""message"": ""Started audio recorder""}, {""ts"": 1740835845715, ""message"": ""Stopped audio recorder""}, {""ts"": 1740835846511, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740835846532, ""message"": ""Task Specification: End""}]"
b54cd84ef20a44dc9ab572da856ea674$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162296633, ""message"": ""Task Specification: Start""}, {""ts"": 1741162296664, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162296684, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162303252, ""message"": ""Started audio recorder""}, {""ts"": 1741162311711, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162312823, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162312851, ""message"": ""Task Specification: End""}]"
27ec06b50f984855bdaa7d6b96d336c8$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741163026526, ""message"": ""Task Specification: Start""}, {""ts"": 1741163026563, ""message"": ""PlatformTextController: End""}, {""ts"": 1741163026587, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741163027648, ""message"": ""Started audio recorder""}, {""ts"": 1741163038129, ""message"": ""Stopped audio recorder""}, {""ts"": 1741163038883, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741163038921, ""message"": ""Task Specification: End""}]"
831784e5f94044a4a4aa4674b710beea$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741163010726, ""message"": ""Task Specification: Start""}, {""ts"": 1741163010762, ""message"": ""PlatformTextController: End""}, {""ts"": 1741163010789, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741163011991, ""message"": ""Started audio recorder""}, {""ts"": 1741163017694, ""message"": ""Stopped audio recorder""}, {""ts"": 1741163018538, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741163018568, ""message"": ""Task Specification: End""}]"
0f87c280747941dfa68104d5067c0c08$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741163221175, ""message"": ""Task Specification: Start""}, {""ts"": 1741163221210, ""message"": ""PlatformTextController: End""}, {""ts"": 1741163221239, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741163222807, ""message"": ""Started audio recorder""}, {""ts"": 1741163229279, ""message"": ""Stopped audio recorder""}, {""ts"": 1741163229970, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741163229989, ""message"": ""Task Specification: End""}]"
15b1c575ed404b5d9f30ff96c48007b8$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162313319, ""message"": ""Task Specification: Start""}, {""ts"": 1741162313380, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162313419, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162319383, ""message"": ""Started audio recorder""}, {""ts"": 1741162333016, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162350308, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162350360, ""message"": ""Task Specification: End""}]"
1a12243de8594743826c2d69a1bc7660$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162688580, ""message"": ""Task Specification: Start""}, {""ts"": 1741162688619, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162688641, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162690418, ""message"": ""Started audio recorder""}, {""ts"": 1741162700007, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162700806, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162700831, ""message"": ""Task Specification: End""}]"
1c8c1eefb4a8497aba75c1ba56b5febc$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741163204071, ""message"": ""Task Specification: Start""}, {""ts"": 1741163204110, ""message"": ""PlatformTextController: End""}, {""ts"": 1741163204137, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741163206438, ""message"": ""Started audio recorder""}, {""ts"": 1741163219909, ""message"": ""Stopped audio recorder""}, {""ts"": 1741163220770, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741163220803, ""message"": ""Task Specification: End""}]"
23f241a3004f4c5a81f5970cf67a57e8$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162894093, ""message"": ""Task Specification: Start""}, {""ts"": 1741162894137, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162894163, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162898208, ""message"": ""Started audio recorder""}, {""ts"": 1741162912016, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162912950, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162912986, ""message"": ""Task Specification: End""}]"
29a552cef4e2410789ecefc979a64fb0$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162831813, ""message"": ""Task Specification: Start""}, {""ts"": 1741162831861, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162831881, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162834177, ""message"": ""Started audio recorder""}, {""ts"": 1741162842878, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162843761, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162843805, ""message"": ""Task Specification: End""}]"
e3cacf2b2caf45198f6ba3b1203578e8$10681$Voice Recording: Latent Treatment$5964$"[{""ts"": 1741162782403, ""message"": ""Task Specification: Start""}, {""ts"": 1741162782442, ""message"": ""PlatformTextController: End""}, {""ts"": 1741162782463, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1741162786221, ""message"": ""Started audio recorder""}, {""ts"": 1741162788630, ""message"": ""Stopped audio recorder""}, {""ts"": 1741162791456, ""message"": ""UserAudioComponent: End""}, {""ts"": 1741162791486, ""message"": ""Task Specification: End""}]"
825083471b984f7582624fe7f2b90a1d$10681$Voice Recording: Latent Treatment$26895$"[{""ts"": 1740189770122, ""message"": ""Task Specification: Start""}, {""ts"": 1740189770127, ""message"": ""PlatformTextController: End""}, {""ts"": 1740189770134, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740189773123, ""message"": ""Started audio recorder""}, {""ts"": 1740189776111, ""message"": ""Stopped audio recorder""}, {""ts"": 1740189776578, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740189776594, ""message"": ""Task Specification: End""}]"
c71102297ab24a189bebdcd2abc0eead$10681$Voice Recording: Latent Treatment$26895$"[{""ts"": 1740188945834, ""message"": ""Task Specification: Start""}, {""ts"": 1740188945840, ""message"": ""PlatformTextController: End""}, {""ts"": 1740188945847, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740188949216, ""message"": ""Started audio recorder""}, {""ts"": 1740188951486, ""message"": ""Stopped audio recorder""}, {""ts"": 1740188953239, ""message"": ""Started audio recorder""}, {""ts"": 1740188955392, ""message"": ""Stopped audio recorder""}, {""ts"": 1740188955985, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740188955999, ""message"": ""Task Specification: End""}]"
df3d3a6499504cbeac0a724c5c469329$10681$Voice Recording: Latent Treatment$26895$"[{""ts"": 1740189212954, ""message"": ""Task Specification: Start""}, {""ts"": 1740189212959, ""message"": ""PlatformTextController: End""}, {""ts"": 1740189212970, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740189214259, ""message"": ""Started audio recorder""}, {""ts"": 1740189216403, ""message"": ""Stopped audio recorder""}, {""ts"": 1740189217562, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740189217576, ""message"": ""Task Specification: End""}]"
f70264d2d65f4ecabd40054fe985c968$10681$Voice Recording: Latent Treatment$26895$"[{""ts"": 1740189170837, ""message"": ""Task Specification: Start""}, {""ts"": 1740189170842, ""message"": ""PlatformTextController: End""}, {""ts"": 1740189170850, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740189173358, ""message"": ""Started audio recorder""}, {""ts"": 1740189181227, ""message"": ""Stopped audio recorder""}, {""ts"": 1740189181879, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740189181895, ""message"": ""Task Specification: End""}]"
ef6e6593dc064637a4e3e67d8dee5d05$10681$Voice Recording: Latent Treatment$6762$"[{""ts"": 1740218076462, ""message"": ""Task Specification: Start""}, {""ts"": 1740218076473, ""message"": ""PlatformTextController: End""}, {""ts"": 1740218076486, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740218078250, ""message"": ""Started audio recorder""}, {""ts"": 1740218085502, ""message"": ""Stopped audio recorder""}, {""ts"": 1740218086263, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740218086270, ""message"": ""Task Specification: End""}]"
d8b7c84f566249999694582440a3eba4$10681$Voice Recording: Latent Treatment$6762$"[{""ts"": 1740218046596, ""message"": ""Task Specification: Start""}, {""ts"": 1740218046610, ""message"": ""PlatformTextController: End""}, {""ts"": 1740218046619, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740218055790, ""message"": ""Started audio recorder""}, {""ts"": 1740218058750, ""message"": ""Stopped audio recorder""}, {""ts"": 1740218059746, ""message"": ""Started audio recorder""}, {""ts"": 1740218061954, ""message"": ""Stopped audio recorder""}, {""ts"": 1740218062752, ""message"": ""Started audio recorder""}, {""ts"": 1740218069302, ""message"": ""Stopped audio recorder""}, {""ts"": 1740218069997, ""message"": ""Started audio recorder""}, {""ts"": 1740218075563, ""message"": ""Stopped audio recorder""}, {""ts"": 1740218076276, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740218076290, ""message"": ""Task Specification: End""}]"
6f0406da9e4942a093b96128939869f1$10681$Voice Recording: Latent Treatment$20183$"[{""ts"": 1740750823174, ""message"": ""Task Specification: Start""}, {""ts"": 1740750823230, ""message"": ""PlatformTextController: End""}, {""ts"": 1740750823255, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740750845338, ""message"": ""Started audio recorder""}, {""ts"": 1740750851022, ""message"": ""Audio recording paused""}, {""ts"": 1740750853539, ""message"": ""Audio recording resumed""}, {""ts"": 1740750858149, ""message"": ""Audio recording paused""}, {""ts"": 1740750858763, ""message"": ""Stopped audio recorder""}, {""ts"": 1740750886963, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740750887303, ""message"": ""Task Specification: End""}]"
00c6f29f49974f05b1ba81dffd6e32b1$10681$Voice Recording: Latent Treatment$6762$"[{""ts"": 1740220679336, ""message"": ""Task Specification: Start""}, {""ts"": 1740220679353, ""message"": ""PlatformTextController: End""}, {""ts"": 1740220679363, ""message"": ""UserAudioComponent: Start""}, {""ts"": 1740220683722, ""message"": ""Started audio recorder""}, {""ts"": 1740220687353, ""message"": ""Stopped audio recorder""}, {""ts"": 1740220687970, ""message"": ""UserAudioComponent: End""}, {""ts"": 1740220688002, ""message"": ""Task Specification: End""}]"
